359,Conference on Artificial Intelligence for Applications,CAIA,CORE2018,B,No,0801,,
984,International Conference on Cybercrime Forensics Education and Training,CFET,CORE2018,C,No,0801,0803,
874,"International Conference Computer Graphics, Imaging and Visualization",CGIV,CORE2018,C,No,0801,,
405,Cultural Heritage Knowledge Visualisation,CHKV,CORE2018,C,No,0801,,
659,IEEE International Conference on Intelligence for Homeland Security and Personal Safety,CIHSPS,CORE2018,C,No,0801,,
740,IEEE Symposium on Computational Intelligence in Image and Signal Processing,CIISP,CORE2018,C,No,0801,,
947,"International Conference on Computational Intelligence for Modelling, Control and Automation",CIMCA,CORE2018,C,No,0801,,
636,IEEE International Conference on Computational Intelligence for Measurement Systems and Applications,CIMSA,CORE2018,C,No,0801,,
948,"International Conference on Computational Intelligence, Robotics and Autonomous Systems",CIRAS,CORE2018,C,No,0801,,
877,"International Conference Imaging Science, Systems and Technology",CISST,CORE2018,C,No,0801,,
400,Coordinated and Multiple Views in Exploratory Visualization,CMV,CORE2018,C,No,0801,,
712,IEEE International Workshop on Cellular Nanoscale Networks and Applications,CNNA,CORE2018,C,No,0801,,
863,International Cognitive Robotics Conference,COGROBO,CORE2018,B,No,0801,,
1788,Symposium on Logical Formalizations of Commonsense Reasoning,COMMONSENSE,CORE2018,B,No,0801,,
177,Asia-Pacific Conference on Complex Systems,Complex,CORE2018,C,No,0801,,
1368,International Symposium on Computational Life Science,CompLife,CORE2018,B,No,0801,,
954,International Conference on Computational Semiotics for Games and New Media,Cosign,CORE2018,C,No,0801,,
323,Complex Objects Visualization Workshop,COV,CORE2018,C,No,0801,,
430,Discourse Anaphora and Anaphor Resolution Colloquium,DAARC,CORE2018,C,No,0801,,
414,Design and Aesthetics in Visualisation,DAViz,CORE2018,C,No,0801,,
1567,Joint Australia and New Zealand Biennial Conference on Digital Image and Vision Computing,DIVC,CORE2018,Australasian,Yes,0801,,
1850,VisMasters Design Modelling and Visualization Conference,DMVC,CORE2018,C,No,0801,,
865,"International Colloquium on Data Sciences, Knowledge Discovery and Business Intelligence",DSKDB,CORE2018,C,No,0801,,
2011,Engineering Applications of Artifical Intelligence ,EAAI,CORE2018,A,No,0801,,
474,European Conference on Artificial Life,ECAL,CORE2018,B,No,0801,,
125,Annual Conference on Evolutionary Programming,EP,CORE2018,C,No,0801,,
1318,International Joint Conference on Qualitative and Quantitative Practical Reasoning,ESQARU,CORE2018,A,No,0801,,
508,European Simulation Symposium,ESS,CORE2018,B,No,0801,,
498,European Congress on Intelligent Techniques and Soft Computing,EUFIT,CORE2018,C,No,0801,,
476,European Conference on Computational Learning Theory (Now in COLT),EuroCOLT,CORE2018,C,No,0801,,
